UseCase,Serving Name,Batching_Strategy,Hardware,Parallelism,Max_Batch_Size,Chunk_Size,Cost,HW_Combination,Vendor,Energy_Used,TTFT_avg,TPOT_avg,rps,TTFT_p50,TTFT_p90,TTFT_p95,TTFT_p99,output_throughput,total_token_throughput,tokens_per_dollar,num_completed,num_ttft_observed
codegen-100.0rps,"etched-etched|{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,etched-etched,"{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}",128,2048,96.0,"['etched_2', 'etched_1']",Etched,1.4852011873326976,77.53988892107778,6.092423444956955,6.249979362598754,28.294275617774176,256.31702174699575,292.5306524421859,366.20686120242266,3101.052260340624,-170347.93751194462,32.3026277118815,200,200
codegen-100.0rps,"mi355x-mi355x|{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,mi355x-mi355x,"{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}",128,2048,76.0,"['mi355x_2', 'mi355x_1']",AMD,1.5534901858043946,154.56465374998163,6.061307241766048,6.547061807384402,57.32911944105115,417.004659380826,453.70228627929276,489.62815078477365,3248.455656969919,-178445.14532723548,42.74283759170946,200,200
codegen-100.0rps,"etched-etched|{'TP': 2, 'PP': 1, 'DP': 3}-{'TP': 1, 'PP': 1, 'DP': 2}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,etched-etched,"{'TP': 2, 'PP': 1, 'DP': 3}-{'TP': 1, 'PP': 1, 'DP': 2}",128,2048,96.0,"['etched_2', 'etched_1']",Etched,1.28431698494144,29.857971040922667,8.557051208232329,5.963559209742639,14.107275321074425,65.84400488120625,102.18580499206955,278.3465982936689,2958.939173098005,-162541.33856653504,30.82228305310422,200,200
codegen-100.0rps,"etched-gb300|{'TP': 1, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 6}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,etched-gb300,"{'TP': 1, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 6}",128,2048,96.0,"['etched_1', 'gb300_1']",Mixed,2.73565334505267,6.596034422835602,6.601965197701273,4.895369137134663,5.999881823999999,7.758266731048864,9.476715949275627,14.471205403499757,2428.9353047721056,-133427.00631314947,25.301409424709433,200,200
codegen-100.0rps,"mi355x-tpu_v7|{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,mi355x-tpu_v7,"{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}",128,2048,70.0,"['mi355x_2', 'tpu_v7_1']",Mixed,1.5534901858042935,154.56465374998163,6.061307241766048,6.547061807384402,57.32911944105115,417.004659380826,453.70228627929276,489.62815078477365,3248.455656969919,-178445.14532723548,46.40650938528456,200,200
codegen-100.0rps,"mi355x-mi350x|{'TP': 1, 'PP': 1, 'DP': 6}-{'TP': 1, 'PP': 1, 'DP': 2}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,mi355x-mi350x,"{'TP': 1, 'PP': 1, 'DP': 6}-{'TP': 1, 'PP': 1, 'DP': 2}",128,2048,72.0,"['mi355x_1', 'mi350x_1']",Mixed,2.013765547044269,11.176292602371134,8.637757497562987,4.607868444430304,6.492195630972901,16.164295720554183,30.08398799586599,80.07500155094947,2286.286086072984,-125590.9564329657,31.75397341768033,200,200
codegen-100.0rps,"etched-gb300|{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,etched-gb300,"{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}",128,2048,96.0,"['etched_2', 'gb300_1']",Mixed,1.4852011873325939,77.53988892107778,6.092423444956955,6.249979362598754,28.294275617774176,256.31702174699575,292.5306524421859,366.20686120242266,3101.052260340624,-170347.93751194462,32.3026277118815,200,200
codegen-100.0rps,"mi355x-mi355x|{'TP': 2, 'PP': 1, 'DP': 3}-{'TP': 1, 'PP': 1, 'DP': 2}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,mi355x-mi355x,"{'TP': 2, 'PP': 1, 'DP': 3}-{'TP': 1, 'PP': 1, 'DP': 2}",128,2048,76.0,"['mi355x_2', 'mi355x_1']",AMD,1.2346822263341624,49.09402800386674,8.692278902502908,6.017388985762923,15.798694044043074,152.18331506374392,235.18824037197433,283.3393089160159,2985.6478930659896,-164008.51002259765,39.28484069823671,200,200
codegen-100.0rps,"b200_sxm-h200_sxm|{'TP': 2, 'PP': 1, 'DP': 1}-{'TP': 2, 'PP': 1, 'DP': 3}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,b200_sxm-h200_sxm,"{'TP': 2, 'PP': 1, 'DP': 1}-{'TP': 2, 'PP': 1, 'DP': 3}",128,2048,55.06,"['b200_sxm_2', 'h200_sxm_2']",Mixed,1.3551605513631635,1317.8132700683318,8.07380462327959,6.31666193773859,1706.1320376184833,2183.2510911936183,2214.8544392687436,2250.7524799636217,3134.138153647756,-172165.42177613796,56.922233084775804,200,200
codegen-100.0rps,"mi350x-etched|{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,mi350x-etched,"{'TP': 2, 'PP': 1, 'DP': 2}-{'TP': 1, 'PP': 1, 'DP': 4}",128,2048,78.0,"['mi350x_2', 'etched_1']",Mixed,1.5553368319550083,167.44137428601326,6.1121976103761,6.5574146742515484,65.18710159170121,441.16402550411783,470.9050265889737,527.4771806932797,3253.5924389233905,-178727.3205818784,41.712723575940906,200,200
codegen-100.0rps,"etched-tpu_v7|{'TP': 1, 'PP': 1, 'DP': 3}-{'TP': 1, 'PP': 1, 'DP': 5}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,etched-tpu_v7,"{'TP': 1, 'PP': 1, 'DP': 3}-{'TP': 1, 'PP': 1, 'DP': 5}",128,2048,76.0,"['etched_1', 'tpu_v7_1']",Mixed,2.4932804778552042,6.443995761390654,6.811213554573943,4.864013758143896,5.957219964477417,6.9142857994567395,8.29440389065429,12.27308165570221,2413.377706378257,-132572.39162866806,31.754969820766537,200,200
codegen-100.0rps,"mi355x-b200_sxm|{'TP': 1, 'PP': 1, 'DP': 5}-{'TP': 1, 'PP': 1, 'DP': 3}|DISAGGREGATED|bs128|cs2048",DISAGGREGATED,mi355x-b200_sxm,"{'TP': 1, 'PP': 1, 'DP': 5}-{'TP': 1, 'PP': 1, 'DP': 3}",128,2048,73.3,"['mi355x_1', 'b200_sxm_1']",Mixed,2.198591619129135,11.442343433100607,7.786872848605912,4.691250759030171,6.505096929219803,18.86852413461976,31.65098779335834,81.54927961343924,2327.657889108,-127863.60478794418,31.75522358946794,200,200
